title|media|date|desc
Gás natural vai subir 39% a partir de maio; como você será afetado?|iG Economia|07/04/2021|Somente em 2021, a Petrobras já aumentou os preços da gasolina em 46,2%; do  diesel em 41,6%; e do gás de botijão em 17%. No Brasil, a grande maioria  das...
Petrobras assumirá fatia da BP em blocos para exploração de petróleo na foz do Rio Amazonas|G1|07/04/2021|A Petrobras assinou acordo com a britânica BP para assumir a integralidade  das participações da empresa em 6 blocos exploratórios de petróleo e gás em  águas...
Petroleiros pedem suspensão de embarques em plataforma ...|EPBR|07/04/2021|Também nesta segunda, a Petrobras alterou a escala dos embarcados em suas  plataformas para embarques seguidos de 21 dias, com folgas de 28 e 35  dias...
Petrobras se compromete a acabar com ‘almoxarifado submarino’ na Bacia de Campos|Valor Econômico|07/04/2021|Petrobras se compromete a acabar com 'almoxarifado submarino' na Bacia de  Campos. Inquérito investigou o armazenamento de equipamentos (como  tubulações...
Acionistas minoritários da Petrobras (PETR4) analisam ação na Justiça|Suno|07/04/2021|O Almeida Advogados é bastante procurado por ser um dos responsáveis pela  class action contra a Petrobras nos Estados Unidos. Em 2018, após a  operação Lava Jato...
Petrobras leiloa 7 andares comerciais em BH, com lance de R$ 11 milhões|Estado de Minas|07/04/2021|A Petrobras vai leiloar sete andares comerciais em um edifício na Rua Barão  de Macaúbas, no Bairro Cidade Jardim, Região Sul de Belo Horizonte.
Após vender a TAG, Petrobras gasta R$ 3 bi ao ano para alugar gasodutos que privatizou|DCM|07/04/2021|A Petrobras está pagando cerca de R$ 3 bilhões ao ano para utilizar os  gasodutos da Transportadora Associada de Gás S.A. (TAG), empresa que a  estatal vendeu...
Gasmig congela preço do gás residencial até 2022|Valor Investe|07/04/2021|A Gasmig, distribuidora de gás da Cemig, anunciou hoje que vai manter  congelado o preço do gás residencial até fevereiro de 2022, mesmo após a  Petrobras ter...
Não vou interferir, mas podemos mudar política de preços da Petrobras, diz Bolsonaro|Valor Investe|08/04/2021|"O presidente Jair Bolsonaro afirmou hoje que é ""inadmissível"" a Petrobras  reajustar o preço do gás em 39%, como anunciado nesta semana."
Bolsonaro diz que 'não vai interferir,' mas que pode mudar política de preços da Petrobras|G1|08/04/2021|Além da troca na Petrobras, a gestão Bolsonaro promoveu mudanças no comando  de importantes estatais. André Brandão renunciou ao cargo de presidente do  Banco do...
Bolsonaro critica aumento de 39% no gás pela Petrobras: 'Não vou interferir. Mas podemos mudar essa política de preços lá'|O Globo|08/04/2021|Bolsonaro, que demitiu o presidente da Petrobras, Roberto Castello Branco,  em fevereiro insatisfeito com a polítida de preços dos combustíveis da  estatal,...
Coordenador da FUP é punido pela Petrobras; entidades e ...|Brasil de Fato|08/04/2021|Diversas entidades sindicais e movimentos sociais protestaram nesta  quarta-feira (7) contra uma punição aplicada pela Petrobras ao  coordenador-geral da...
Petrobras conclui venda de parques eólicos Mangue Seco 3 e 4 no RN|G1|08/04/2021|A Petrobras anunciou que finalizou a venda conjunta com a Wobben Windpower  de todas as suas participações nos parques de produção de energia eólica  Mangue...
Petrobras rechaça acusações sobre novo plano de saúde dos empregados|InfoMoney|08/04/2021|De acordo com a estatal, a transição da operação do plano de saúde AMS para  a Associação Petrobras de Saúde (APS) “foi realizada seguindo todas as  normas de...
MPF denuncia ex-diretor da Petrobras por corrupção e ...|Consultor Jurídico|08/04/2021|O Ministério Público Federal denunciou o ex-diretor de Serviços da  Petrobras Renato Duque, um sócio e ex-administradores do Grupo MPE  Montagens e Projetos...
Petrobras (PETR4) informa resultado de recompra de até US$ 3,5 bi em títulos globais|Eu Quero Investir|08/04/2021|A Petrobras (PETR4) anunciou, nesta quarta (7), o resultado de oferta de  recompra de até ... efetuada pela subsidiária integral Petrobras Global  Finance.
Petrobras posterga previsão de início de produção de Mero 1 ...|ISTOÉ DINHEIRO|08/04/2021|A Petrobras informou que postergou a previsão de início de produção de Mero  1, do 4º trimestre de 2021 para o 1º trimestre de 2022.
Petrobras anuncia aumento de 39% do gás natural|Record TV|08/04/2021|A Petrobras anunciou um aumento de 39% no valor do gás natural a partir do  dia 1º de maio. O reajuste de preço não inclui o botijão de gás,...
Lava Jato: Renato Duque é condenado a 3 anos e meio de prisão por lavagem de dinheiro|G1|09/04/2021|Ex-diretor de Serviços da Petrobras, que deixou a prisão há mais de um ano,  deverá cumprir pena em regime aberto. Justiça determinou confisco de R$  69...
Ações da Petrobras voltam a cair, após declaração de Bolsonaro sobre política de preços na véspera|Yahoo Noticias|09/04/2021|RIO — As ações da Petrobras voltaram a cair nesta quinta-feira, após as  declarações do presidente Jair Bolsonaro, na véspera, sobre a possibilidade  de...
Petrobras assina acordo com Amazonas Energia em ação ...|Amazonas Atual|09/04/2021|MANAUS – A Petrobras informou, na quarta-feira, 7, que assinou junto com  suas controladas indiretas Breitener Tambaqui S.A. e Breitener Jaraqui S.A.  acordo...
Bolsonaro sanciona lei que promete abrir mercado de gás e baratear energia|Folha|09/04/2021|O presidente Jair Bolsonaro (sem partido) sancionou nesta quinta-feira (8),  a Nova Lei do Gás, que põe fim ao monopólio da Petrobras e modifica o  arcabouço...
Petrobras é obrigada a tirar ´almoxarifado submarino` com toneladas de equipamentos e tubulações de plataf ...|CPG Click Petroleo e Gas|09/04/2021|Petrobras se posiciona sobre acumular sem nenhum licenciamento ambiental na  Bacia de Campos, toneladas de materiais de suas plataformas de petróleo.
Refinaria árabe é vendida por mais de 3 vezes valor da ...|Monitor Mercantil|09/04/2021|Em seu estudo, o engenheiro – que se aposentou da Petrobras após 50 anos de  serviços – informa que, nos últimos 15 anos, a estatal brasileira investiu  entre...
Vagas de emprego URGENTES para contratos Petrobras offshore de manutenção e reparo de estruturas, tubulações, elétrica, instrumentação, pintura e mais|CPG Click Petroleo e Gas|09/04/2021|Contratos de manutenção da Ocyan com a Petrobras no Rio de Janeiro demanda  vagas de emprego IMEDIATAS. Cadastre seu currículo. Ocyan convoca com  urgência...
Ex-diretor da Petrobras é denunciado por corrupção e ...|Canal Ciências Criminais|09/04/2021|O ex-diretor de Serviços da Petrobras, Renato Duque, foi denunciado pelo  Ministério Público Federal (MPF) pelos crimes de corrupção e lavagem de  dinheiro.
Odebrecht põe na rua venda da Braskem|Valor Econômico|09/04/2021|A Petrobras, segunda maior acionista, é dona de 36,1% e já anunciou a  intenção de sair do negócio. Ao menos por ora processos caminham em  paralelo - a...
Leilão da Ferrovia de Integração Oeste Leste rende R$ 33 mi ao governo|Metrópoles|09/04/2021|Petrobras - Sede. Economia · Petrobras anuncia leilão de sete andares  comerciais em Belo Horizonte · Economia · Governo arrecada R$ 3,3 bilhões  em leilão de...
Petrobras anuncia redução no preço do diesel a partir de sábado|G1|10/04/2021|A Petrobras vai reduzir o preço do diesel nas refinarias a partir desta  sábado (10), informou a companhia. É a segunda queda no preço do  combustível este...
Petrobras reduz preço do diesel nas refinarias em R$ 0,08|Agência Brasil|10/04/2021|A Petrobras anunciou hoje (9) que o preço do diesel nas refinarias da  estatal será reduzido em R$ 0,08 a partir deste sábado (10). Desse modo, o  litro do...
Petrobras reduz diesel em 3,3% nas refinarias a partir de sábado e mantém preços da gasolina|InfoMoney|10/04/2021|Petrobras reduz diesel em 3,3% nas refinarias a partir de sábado e mantém  preços da gasolina. Esta é a segunda redução consecutiva nos preços do  diesel vendido...
Petrobras quer indenização de US$ 6,4 bilhões no novo leilão ...|EPBR|10/04/2021|A Petrobras permanece com os volumes originais sob o regime da cessão  onerosa. O governo publicou nesta sexta (9), em edição extra do Diário  Oficial da União (...
Petrobras dá adeus aos R$ 30? Falas de Bolsonaro sobre política de preços reforçam cautela com as ações|InfoMoney|10/04/2021|SÃO PAULO – As falas do presidente Jair Bolsonaro sobre a Petrobras (PETR3;  PETR4) nesta semana elevaram as apostas do mercado de que a política de  preços...
