title|media|date|desc
Belga Fluxys compra fatia da EIG na transportadora de gás TBG|Valor Econômico|05/01/2021|O negócio, cujo valor não foi divulgado, marca a estreia da empresa  europeia no mercado de gás do Brasil, num momento estratégico em que a  Petrobras prepara...
Gasolina chega a quase R$ 6 em Cruzeiro do Sul, no Acre, após novo aumento|G1|05/01/2021|Último reajuste anunciado pela Petrobras foi ainda no final do ano passado  quando informou que o preço da do diesel seria elevado em 4% em suas  refinarias e em...
Réu na Lava Jato, ex-deputado do PP acusado com Lira reconstrói carreira como prefeito no RS|Folha|05/01/2021|Segundo o Ministério Público Federal disse à época, Germano era um dos  integrantes do PP mais envolvidos com o esquema do partido na Petrobras,  que tinha...
Banco Mundial prevê salto de 4% no PIB global em 2021, mas destaca riscos negativos|Money Times|05/01/2021|Ibovespa: Por que Méliuz (CASH3) despencou 6,74% e Petrobras (PETR3) subiu  2,5% nesta sexta? Leia mais sobre: Banco Mundial, China, Coronavírus,  Economia,...
Prefeito JHC decide liberar shows em bares de Maceió, mesmo com covid-19 avançando|Diário do Poder|05/01/2021|Petrobras desafia Bolsonaro e aumenta em 8,87% o preço do diesel · Diário  do Poder ... Petrobras desafia Bolsonaro e aumenta em 8,87% o preço do  diesel.
Zema começa a distribuir parte das 50 milhões de seringas para vacina contra covid-19|Diário do Poder|05/01/2021|Moro acha 'risível' PT culpar juiz e não o ladrão por prejuízo na Petrobras  · Diário do Poder. Nova pesquisa pode indicar 'o menos ruim' na terceira  via.
Especialistas afirmam que a China é responsável pelo sucesso do mercado de petróleo na América do Sul|Click Petróleo e Gás|05/01/2021|Rússia supera o Brasil como maior fornecedor de petróleo para refinarias  independentes da China em maio · Petrobras: dívida bruta para 2020 é de 87  bilhões...
A maior distribuidora de gás natural canalizado do Brasil está com inscrições abertas para seu Programa de estágio 2021|CPG Click Petroleo e Gas|05/01/2021|TBG fecha contrato com a Petrobras para transportar gás natural. Sobre a  Comgás: A Companhia de Gás de São Paulo (Comgás) é uma empresa brasileira,  considerada...
XP eleva preço-alvo das ações da Petrobras e projeções de cotações do petróleo|Valor Investe|06/01/2021|A XP investimentos elevou os preços-alvo das ações da Petrobras, com base  nas novas projeções para a curva futura de preços do petróleo no mercado...
Petrobras confirma reajuste de 6% para o GLP a partir do dia ...|UOL Economia|06/01/2021|A Petrobras confirmou nesta quarta-feira, 6, o primeiro aumento do Gás  Liquefeito de Petróleo (GLP) este ano, da ordem de 6%, depois de ter  reajustado em 5%...
Gás de cozinha vai ficar 6% mais caro a partir desta quinta, informou a Petrobras|G1|06/01/2021|A Petrobras vai elevar o preço do gás liquefeito de petróleo (GLP), ... Com  o reajuste, o valor praticado pela Petrobras irá a R$ 35,98 por 13kg.
Gás de cozinha fica 6% mais caro a partir de amanhã, afirma Petrobras|Noticias R7|06/01/2021|A Petrobras elevará o GLP (Gás Liquefeito de Petróleo), conhecido como gás  de cozinha, em 6% a partir desta quinta-feira (6). Com o reajuste, o  valor...
Siderúrgicas disparam até 5% e Vale sobe 3% com minério; Petrobras tem 8ª alta seguida|Exame|06/01/2021|Siderúrgicas disparam até 5% e Vale sobe 3% com minério; Petrobras tem 8ª  alta seguida. Confira os principais destaques de ações desta quarta-feira.
EIG sai da TBG, mas busca novos negócios no mercado de gás|EPBR|06/01/2021|As cotas a EIG estão estão diluídas nas participações dos sócios da  Petrobras na transportadora – BBPP Holdings (29%); YPFB Transporte do  Brasil (12%) e...
Forship fatura contrato da Petrobras no Comperj para operar a planta de utilidades da Unidade de Processamento de Gás Natural (UPGN)|Click Petróleo e Gás|06/01/2021|Petrobras escolheu a brasileira Forship para operar a planta de utilidades  da UPGN do Projeto Integrado Rota 3 no polo GásLub Itaboraí (antigo  Comperj).
Alta do petróleo anima mercado local|Valor Econômico|06/01/2021|A ação ordinária da Petrobras subiu 3,05%, enquanto a preferencial ganhou  3,91% diante da disparada nos preços do petróleo no mercado internacional.
Ainda vale entrar na bolsa? Veja 8 ações recomendadas para 2021|CNN Brasil|06/01/2021|Outra frente de grandes apostas é o setor de matérias-primias, com duas das  maiores empresas da bolsa – Vale e Petrobras – reforçando as recomendações.
Óleo e gás – Ocyan vence licitação da Petrobras para afretamento de sonda no Campo de Mero|Click Petróleo e Gás|06/01/2021|O contrato atual termina no primeiro semestre do ano e a Petrobras prevê  que a unidade entre em operação em Mero em julho. O navio-sonda competia  com pelo menos...
"Abicom diz que Petrobras tem preços ""predatórios"""|Forbes Brasil|08/01/2021|Para Araujo, a situação está “insuportável” para importadores de  combustíveis, pois há defasagem de preços de diesel e gasolina da Petrobras  ante o mercado...
Petrobras ultrapassa os 4 mil infectados com covid-19|Exame|08/01/2021|A Petrobras ultrapassou os quatro mil funcionários infectados pelo  covid-19, sendo 3.730 já recuperados, aumentando a insatisfação dos  empregados em relação...
Petrobras (PETR3 e PETR4): XP recomenda compra e projeta ...|E-Investidor|08/01/2021|A XP Investimentos reforçou a recomendação de compra das ações da Petrobras  (PETR3 e PETR4) após estatal divulgar que bateu recorde de produção de  petróleo...
Petrobras reabre programa de demissão voluntária neste começo de ano|O Globo|08/01/2021|RIO - A Petrobras reabriu no último dia 30 de dezembro programa de demissão  voluntária (PDV) para seus colaboradores. A informação foi disponibilizada  aos...
Petrobras anuncia desinvestimento milionário no Nordeste; estatal vende 3 parques eólicos para o Grupo Vinci|CPG Click Petroleo e Gas|08/01/2021|Petrobras se desfaz de mais ativos no Nordeste. Usinas eólicas vendidas  para o Grupo Vinci fazem parte de 3 parques eólicos localizados no Rio  Grande do Norte.
Disparada do petróleo provoca novo reajuste do gás de cozinha|ISTOÉ DINHEIRO|08/01/2021|Nesta semana, a Petrobras anunciou aumento de 6% para o gás liquefeito de  petróleo (GLP), que já tinha sido reajustado em 5% no início de dezembro  passado...
Os pilares da autossuficiência em combustíveis|EPBR|08/01/2021|Criou-se um mito de que a Petrobras reduziu sua carga de refino  propositalmente para favorecer a importação de derivados, o que não é  verdade. A menor carga de...
Preços dos combustíveis fecham em alta nos postos na 1ª semana útil de 2021|G1|08/01/2021|Os maiores valores nas bombas vêm após a Petrobras ter anunciado na última  semana de 2020 um aumento de 4% para o diesel e de 5% para a gasolina em  suas...
Brasil atinge recorde de exportação de petróleo em 2020, diz Albuquerque|Valor Econômico|08/01/2021|A Petrobras atribuiu o resultado acima do incialmente esperado à quatro  fatores: a produção acima da capacidade nominal de processamento no campo  de Búzios,...
Fundador da Embraer completa 90 anos e empresa lança curta-metragem; confira|Economia & Negócios|08/01/2021|Ozires Silva comandou a fabricante de aviões, liderou a privatização da  empresa, presidiu a Petrobrás e foi ministro da Infraestrutura e  Comunicações do governo...
Petrobras vive maior surto de Covid-19 desde o início da pandemia|CNN Brasil|09/01/2021|A taxa de contágio pelo novo coronavírus entre os funcionários da Petrobras  nunca foi tão alta. Foram 1.605 novos casos de Covid-19 nos últimos dois  meses.
Petrobras reabre programa de demissão voluntária neste começo de ano|Exame|09/01/2021|A Petrobras reabriu no último dia 30 de dezembro programa de demissão  voluntária (PDV) para seus colaboradores. A informação foi disponibilizada  aos...
Preço do gás sobe 5% em três meses e botija já chega a R$ 98 em algumas cidades de Rondônia|G1|09/01/2021|Com o reajuste, o valor praticado pela Petrobras irá a R$ 35,98 por 13kg.  Em nota, a empresa reiterou que desde novembro de 2019 igualou os preços de  GLP para...
Recife, a gasolina mais barata das capitais do Nordeste|Diario de Pernambuco|09/01/2021|A Petrobras informa que o valor pago pelo consumidor final não está sob  gestão da estatal e é composto por quatro fatores: preços do produtor ou  importador de...
Sebrae – PE oferta várias oportunidades em cursos gratuitos EAD|CPG Click Petroleo e Gas|09/01/2021|... Abertas as inscrições para o Programa Petrobras para Inovação (Módulo  Startups) neste dia 11 de maio · Sebrae disponibiliza vagas para cursos  gratuitos...
Arthur Aguiar nega demissão da Record por mau ...|Diario de Cuiabá|09/01/2021|13:28 DOU traz recomendação do PPI de inclusão da Petrobras em estudo para  privatização · 13:02 Marcos Palmeira conta detalhes das gravações da  primeira...
Prédios tremem com terremoto profundo em Taiwan, mas nenhum dano é relatado|Money Times|09/01/2021|Comprar ou vender? Petrobras (PETR4): 3 cenários possíveis para a empresa  após as eleições · XP Investimentos; XP Inc · Comprar...
O frete marítimo na rota China-Brasil disparou e produtos devem chegar mais caro na casa do brasileiro|CPG Click Petroleo e Gas|09/01/2021|Vagas de emprego anunciadas na noite de ontem (07/06) para contratos  Petrobras: Toyo Setal convoca Técnicos, Operadores, Ajudantes e mais, para  trabalhar em...
Governador de Minas Gerais Zera impostos no mercado de energia solar do Estado|Click Petróleo e Gás|09/01/2021|querosene, petrobras, petróleo · Preço do querosene de aviação é elevado em  11% pela Petrobras por conta da alta no valor do petróleo.
Estoque de carros nas fábricas e concessionárias é o menor da história|Correio Braziliense|09/01/2021|Quais os planos da Petrobras para o fim da era do petróleo? 08:33 -  12/04/2022 - Compartilhe. Cookie Policy. Utilizamos cookies essenciais e  tecnologias...
