title|media|date|desc
Bolsonaro cita BNDES, Petrobras e Venezuela para falar de corrupção do PT|GZH|2022-07-18|Política. Bolsonaro cita BNDES, Petrobras e Venezuela para falar de  corrupção do PT. 17/07/2022 - 20h00min. COMPARTILHE: Estadão Conteúdo Célia  Froufe,...
"Petrobrás pressionada por preços | Band"|Band|2022-07-17|Petrobrás é pressionada para abaixar preços dos combustíveis. Últimos  vídeos. Represas são opção de praia em SP · Bolsonaro fará encontro com  embaixadores...
"Petrobrás pressionada por preços | Band"|Band|2022-07-18|Petrobrás é pressionada para abaixar preços dos combustíveis. Últimos  vídeos. Represas são opção de praia em SP · Bolsonaro fará encontro com  embaixadores...
Petrobras (PETR4), Vivo (VIVT3): Veja as datas de corte e quem vai pagar dividendos na semana|Suno|2022-07-17|Veja agora as empresas que divulgaram data de corte e quais pagam  dividendos na próxima semana. PETR4 e VIVT4 são os destaques. Leia!
Petrobras (PETR4) paga R$ 6,6 por ação e lidera ranking de dividendos, FII HGLG11 tem proventos recordes: veja as ...|Suno|2022-07-17|Petrobras (PETR4) paga R$ 6,6 por ação. Mesmo com resultados menores, o  HGLG11 tem dividendos recordes: veja as notícias mais lidas da semana.
Petrobras (PETR4), Vivo (VIVT3): Veja as datas de corte e quem vai pagar dividendos na semana|Suno|2022-07-18|A terceira semana de julho traz o pinga-pinga de dividendos que os  investidores com foco no longo prazo gostam. Algumas empresas de peso  divulgaram que...
Presidente da Petrobras promete a deputado nova queda em combustíveis|O Dia|2022-07-17|Casualmente, o deputado Júlio Lopes encontrou com o atual presidente da  Petrobras, Caio Mario, no Aeroporto Santos Dumont. E logo perguntou sobre o  preço da...
Presidente da Petrobras promete a deputado nova queda em combustíveis|O Dia|2022-07-18|Casualmente, o deputado Júlio Lopes encontrou com o atual presidente da  Petrobras, Caio Mario, no Aeroporto Santos Dumont. E logo perguntou sobre o  preço da...
Governo mantém cerco à Petrobras|InfoMoney|2022-07-17|Com o preço do petróleo no mercado internacional em queda nos últimos dias,  o governo e aliados no Congresso intensificaram as cobranças à Petrobras  para...
Resultados da Weg (WEGE3), relatórios de produção da Vale (VALE3) e Petrobras (PETR4); Veja o que esperar da semana|Money Times|2022-07-17|A temporada de balanços do 2º trimestre tem início nos próximos dias com os  números de produção e vendas de Vale e Petrobras e os resultados da Weg  (WEGE3),...
