title|media|date|desc
Governo indica José Mauro Ferreira Coelho para presidir a Petrobras|G1|06/04/2022|Assembleia geral da Petrobras se reúne na próxima semana e deve votar  indicação. Por Cláudia Bomtempo, Jéssica Sant'Ana e Mateus Rodrigues, TV  Globo e g1 —...
Ex-secretário de Petróleo do MME é indicado para comandar Petrobras|Agência Brasil|06/04/2022|José Mauro Ferreira Coelho foi escolhido pelo presidente Jair Bolsonaro  para assumir a presidência da Petrobras e é uma pessoa de confiança do  ministro de Minas...
Indicado a presidente do conselho de administração da Petrobras se diz honrado com o convite|Valor Econômico|06/04/2022|Funcionário de carreira da estatal, Weber já havia sido eleito para uma  vaga no conselho de administração da Petrobras no ano passado e concorria à  reeleição na...
Visão do Correio: Petrobras temas suas defesas|Correio Braziliense|06/04/2022|A Petrobras é a maior empresa brasileira e tem sua história marcada pelo  idealismo e determinação dos tempos pós-Segunda Guerra Mundial e por um  grau de...
“Falta experiência”, diz Mourão sobre Caio Paes assumir a ...|Poder360|06/04/2022|“Falta experiência”, diz Mourão sobre Caio Paes assumir a Petrobras.  Vice-presidente menciona possibilidade de adiar assembleia de acionistas  até a escolha de...
Guedes tenta se desvincular de indicação na Petrobras|CNN Brasil|06/04/2022|O ministro da Economia, no entanto, foi o responsável direto pela indicação  do primeiro presidente da Petrobras na gestão Bolsonaro, o economista  Roberto...
Assembleia da Petrobras deve ocorrer no dia 13 de abril, diz ministro a site|Valor Econômico|06/04/2022|Assembleia da Petrobras deve ocorrer no dia 13 de abril, diz ministro a  site. De acordo com ministro de Minas e Energia, Bento Albuquerque, o  governo está na...
Lira defende mudar Lei das Estatais e privatizar Petrobras|Valor Econômico|06/04/2022|Em reação à desistência do economista Adriano Pires em assumir a  presidência da Petrobras, o presidente da Câmara dos Deputados, Arthur Lira  (PP-AL)...
Há dificuldade para conseguir um nome, diz Mourão sobre presidência da Petrobras|CNN Brasil|06/04/2022|Há dificuldade para conseguir um nome, diz Mourão sobre presidência da  Petrobras. Vice-presidente afirmou que Assembleia Geral da estatal,  prevista para o dia...
Governo estuda manobra para ganhar tempo e procurar novo presidente para Petrobras|Valor Investe|06/04/2022|Nesse cenário, o presidente Jair Bolsonaro teria que fazer um apelo ao  presidente da Petrobras, general da reserva Joaquim Silva e Luna, para que  o militar da...
Petrobras vai escolher novo presidente; entenda o que está em jogo na assembleia|Valor Econômico|07/04/2022|A Assembleia Geral Ordinária e Extraordinária (AGOE) da Petrobras marcada  para 13 de abril de 2022 vai eleger os membros do conselho de administração  e do...
Comitê da Petrobras aprova Weber para presidir Conselho, mas faz recomendações|CNN Brasil|07/04/2022|Já a análise de José Mauro Ferreira Coelho, indicado para a presidência da  Petrobras, pode demorar mais um pouco. A CNN Brasil apurou que ele precisa  preencher...
Petrobras: reação aos novos indicados deve ser positiva, diz BTG|Exame|07/04/2022|A Petrobras (PETR3, PETR4) informou na última noite ter recebido a  indicação do governo para que José Mauro Ferreira Coelho assuma a  presidência da estatal...
Bovespa fecha em alta impulsionada por Petrobras e com suporte de NY|G1|07/04/2022|O Ibovespa, principal índice de ações da bolsa de valores de São Paulo, a  B3, fechou em alta nesta quinta-feira (7), com ajuda de Wall Street e de  Petrobras...
Disparada das ações da Petrobras empurra Ibovespa contra a correnteza|Valor Investe|07/04/2022|Disparada das ações da Petrobras empurra Ibovespa contra a correnteza.  Saldo do Dia: Vieram para ficar? Apostando que sim, e que não rezarão pela  cartilha de...
Com impulso da Petrobras, Bolsa fecha em alta de 0,54%|Folha|07/04/2022|As ações mais negociadas da Petrobras, que dão preferência no recebimento  de dividendos, subiram 5,19% na B3, a Bolsa de Valores brasileira. A  estatal exerceu a...
Petrobras (PETR4): Quem são e o que esperar dos indicados para CEO e presidente do conselho da estatal|InfoMoney|07/04/2022|Petrobras (PETR4): Quem são e o que esperar dos indicados para CEO e  presidente do conselho da estatal. Indicações devem trazer alívio após dias  de indefinição,...
Ibovespa hoje: Braskem (BRKM5), Petrobras PN (PETR4) e ...|E-Investidor|07/04/2022|Ibovespa hoje: Braskem (BRKM5), Petrobras PN (PETR4) e Petrobras ON (PETR3)  são os destaques positivos do dia · Índice subiu 0,54% nesta quinta-feira  (7), aos...
Bolsonaro só oficializou escolhas de ministro de Minas e Energia para Petrobras após aval do centrão|G1|07/04/2022|O presidente Bolsonaro só oficializou as escolhas do ministro de Minas e  Energia, Bento Albuquerque, para o comando da Petrobras após o aval do  centrão.
"Guedes fala em ""levar a Petrobras para o Novo Mercado"""|Poder360|07/04/2022|2022) a venda ou a redução da participação do governo na Petrobras. Segundo  ele, o presidente Jair Bolsonaro (PL) pode aprofundar medidas como as  privatizações...
Como pensa o indicado à presidência da Petrobras?|Valor Econômico|08/04/2022|O químico José Mauro Ferreira Coelho, indicado pela União para ocupar a  presidência da Petrobras, defendeu publicamente, nos últimos anos, que a  política de...
Indicado a presidente da Petrobras preenche requisitos ...|CNN Brasil|08/04/2022|A Política de Indicações para a Alta Administração da Petrobras exige menos  que isso, 36 meses no cargo. A avaliação da equipe de Recursos Humanos  poderia...
Assembleia da Petrobras vai decidir presidente e salário dos ...|Correio Braziliense|08/04/2022|Após a bagunça do governo na escolha dos novos indicados às presidências da  Petrobras e do Conselho de Administração da estatal, a expectativa é de que  a...
Petrobras reduz preços do gás de cozinha|Valor Investe|08/04/2022|A Petrobras informou que vai reduzir os preços médios de venda para as  distribuidoras do gás liquefeito de petróleo (GLP) nas refinarias de R$  4,48 por...
Petrobras vai reduzir preço do GLP vendido nas refinarias|Governo Federal|08/04/2022|A Petrobras anunciou a redução de R$ 0,25 por quilo no valor de venda às  distribuidoras do Gás Natural Liquefeito de Petróleo, que é usado como gás  de...
Petrobras reduz preço do gás de cozinha em 5,58%|Exame|08/04/2022|Os valores cobrados pela Petrobras de suas distribuidoras refletem no custo  final ao consumidor, além de outros fatores que compõem o preço, como  tributação...
Estudos para migração da Petrobras para novo mercado estão avançados, diz fonte|Valor Econômico|08/04/2022|Na avaliação da equipe econômica, a crise que envolveu a Petrobras nas  últimas semanas fez o presidente Jair Bolsonaro repensar sua posição quanto  à...
Petrobras, na encruzilhada em difícil ano eleitoral|UOL Economia|08/04/2022|Brasília, 8 Abr 2022 (AFP) - A Petrobras, maior empresa do país,  encontra-se em um momento delicado com a destituição de seu presidente,  general Joaquim...
Petrobras reduz preço do gás de botijão|G1|08/04/2022|A Petrobras anunciou nesta sexta-feira (8) que vai reduzir, a partir de  sábado, o preço do gás de botijão vendido às distribuidoras.
O saldo da crise da Petrobras para Paulo Guedes|Blogs|08/04/2022|É verdade que a crise da Petrobras mostrou que Paulo Guedes não tem mais  nenhuma influência na escolha dos novos dirigentes da petroleira.
Preço do gás natural às distribuidoras segue fórmulas pactuadas, diz Petrobras|Valor Econômico|09/04/2022|A Petrobras esclareceu que os preços dos contratos de gás natural vendido  pela companhia às distribuidoras estaduais seguem fórmulas paramétricas...
Petrobras reduz o preço do botijão de gás em 5,58%|Jornal Contábil|09/04/2022|A Petrobras esclarece que não é responsável por determinar o preço do gás  de cozinha. O GLP vendido para as distribuidoras nas refinarias da  estatal...
Petrobras anuncia redução no preço do gás de cozinha|Revide|09/04/2022|Queda no preço foi de R$ 0,25 por quilo ... A Petrobras anunciou, nesta  sexta-feira, 8, uma redução no preço do Gás Liquefeito de Petróleo (GLP),  que é usado como...
Nova direção da Petrobras não terá margem para mudar política de preços, diz Silva e Luna|Valor Econômico|09/04/2022|O presidente da Petrobras, Joaquim Silva e Luna, disse em entrevista ao  Valor que dificilmente a nova direção da estatal, que será eleita no  próximo dia 13,...
Quem é José Mauro Ferreira Coelho, indicado para presidir a ...|DomTotal|09/04/2022|Membro do conselho da estatal, Weber integrou a diretoria de Serviços da  Petrobras Internacional e foi diretor da Petroserv. Os dois nomes precisam  ser...
Fatos da Semana: Petrobras, Lula e Alckmin, conta de luz e 3ª ...|Poder360|09/04/2022|A Petrobras ocupou o noticiário da semana. Na 2ª feira (8.abr.2022), o  indicado pelo governo a presidir a estatal, Adriano Pires, desistiu  oficialmente de...
Petrobras: passado, presente e futuro|O Globo|09/04/2022|Petrobras: passado, presente e futuro. A estatal deve ser uma gigante do  petróleo ou uma empresa de energia verde reinventada? Só a sociedade  brasileira poderá...
Bolsonaro, que desmontou a Petrobrás, ataca o PT pelo preço alto dos combustíveis e agora diz que Brasil precisa de refinarias|Brasil 247|09/04/2022|O governo Bolsonaro é responsável por mais da metade das privatizações da  Petrobrás, vendida em fatias desde o governo Temer edit.
Presidente da CNT defende política clara para combustíveis e concorrência para Petrobras|CNN Brasil|09/04/2022|... mostrou que 87,5% dos empresários brasileiros do segmento de transporte  rodoviário de carga são contrários à atual política de preços da Petrobras.
Minerva (BEEF), Eletrobras (ELET6) e Petrobras (PETR4) sobem forte na semana, mas techs e varejistas sentem o peso dos juros|Seu Dinheiro|09/04/2022|Minerva (BEEF), Eletrobras (ELET6) e Petrobras (PETR4) sobem forte na  semana, mas techs e varejistas sentem o peso dos juros.
Entenda como será escolhida nesta quarta a chefia da Petrobras|Folha|10/04/2022|Principais itens da assembleia da Petrobras. 1) Eleger novo conselho de  administração. Indicados pelo governo. Márcio Andrade Weber (presidente do  conselho)...
Alívio no preço do gás de cozinha deve ocorrer em até duas semanas, dizem especialistas|CNN Brasil|10/04/2022|A Petrobras anunciou na última sexta (8) uma queda de 5,58% no preço do GLP  para as distribuidoras. A empresa informou através de um comunicado que o  preço...
Petrobras anuncia redução no preço do gás de cozinha|Badalo|10/04/2022|A Petrobras anunciou, nesta sexta-feira (8), uma redução no preço do Gás  Liquefeito de Petróleo (GLP), que é usado com gás de cozinha. A diminuição  no valor...
Você acredita que o gás de cozinha vai ficar mais barato?|Campo Grande News|10/04/2022|... acreditam que a redução dos 5,58% anunciada pela Petrobras na última  sexta-feira (8) para as distribuidoras, vai chegar até o bolso do  consumidor.
"""Discutir Petrobras é estar parado no século 20"", diz Eduardo Leite"|Correio do Povo|10/04/2022|O ex-governador do Rio Grande do Sul Eduardo Leite disse, neste domingo,  que o debate sobre a política de preços da Petrobras deveria ser  substituído pelo...
Mudança no comando da Petrobras não altera preço de combustível, diz especialista|CNN Brasil|10/04/2022|Em entrevista à CNN, neste domingo (10), o professor da USP e ex-diretor da  Petrobras Ildo Sauer afirmou que a substituição do presidente da estatal  não...
Gasolina barata e investimentos: como a Petrobras pode ...|Brasil de Fato|10/04/2022|Como colocar a Petrobras a serviço da população? Segundo o geógrafo e  ativista Luiz Alencar Dalla Costa, a situação atual teve início com uma  mudança na...
Privatização trará mais eficiência à Petrobras|Economia & Negócios|10/04/2022|Porém, em vez de insistir no rumo de FHC, Lula usou a Petrobras para  distribuir benefícios a pessoas e partidos políticos, jogando-a no  escândalo do...
Empresas na semana: AGO da Petrobras (PETR4), Investor Day da Ambev (ABEV3) e mais destaques|Money Times|10/04/2022|Empresas na semana: AGO da Petrobras (PETR4), Investor Day da Ambev (ABEV3)  e mais destaques. Por Bloomberg. 10/04/2022 - 18:00.
Petrobras (PETR4), greve no BC, inflação dos EUA: 5 assuntos quentes para o Brasil na semana|Money Times|10/04/2022|Petrobras (PETR3;PETR4) deve confirmar novo CEO. Na política, Lula e  Bolsonaro têm sinais mistos sem Moro no páreo. CPI-EUA e BCE. Expectativas  sobre o aperto...
