title|media|date|desc
Caio Mesquita: Nunca aposte contra a América|Money Times|08/08/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Escassez de óleo de soja eleva preço do biodiesel; vendas ...|EPBR|08/08/2020|Esta semana, a Petrobras publicou um comunicado pra imprensa sobre o  recorde das vendas do diesel S10, menos poluente que o S500 (redução do  teor de...
Construção de resort Quinta Santa Bárbara será retomada em ...|Jornal Opção|08/08/2020|Chegou a hora de tirar a máscara da Petrobrás  https://www.jornalopcao.com.br/bastidores/chegou-a-hora-de-tirar-a-mascara-da-petrobras-406451/  …
Trump, Wenbin e Tiktok, o elenco da nova Guerra Fria|Money Times|08/08/2020|... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio...
Manifestantes defendem impeachment de Bolsonaro em ato ...|Poder360|08/08/2020|... 63% acham que existe homofobia no Brasil · Fatos da Semana: ex-ministro  preso, Petrobras e PoderData · A lei da lasquinha · É o sistema, estúpido!
Agora é oficial: maior parte do polo petroquímico gaúcho está ...|GZH|09/08/2020|"A Petrobras é considerada ""sócia relevante"" da Braskem, porque tem um  percentual muito semelhante de ações, embora as decisões sejam da Odebrecht  (veja quadro..."
Zuckerberg entra para clube de centibilionários com Bezos, Gates|Money Times|09/08/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no...
Covid-19:Itália tem 463 novos casos e duas mortes em 24 horas|Diário do Poder|09/08/2020|Lucro abusivo da Petrobras é de meio bilhão por dia · Diário do Poder. Novo  ministro define privatização da Petrobras como prioridade.
Roche: a maior fortuna familiar da Suíça prospera há 124 anos|Money Times|09/08/2020|Duschmale – assim como o restante do grupo de acionistas – não quis  comentar. Leia também: Petrobras · Economia · Petrobras e crise no MEC:  veja...
Cleo posta vídeo no qual ela e os irmão desejam feliz Dia dos Pais a Fabio Júnior|Yahoo Vida e Estilo|09/08/2020|Lula e Ciro criticam política de preços da Petrobras, assim como Bolsonaro;  veja reação de candidatos. há 15 minutos. Folhapress...
"Deputado bolsonarista é condenado por dossiê contra ""antifascistas"""|Exame|09/08/2020|Governistas travam assinaturas pela CPI da Petrobras, cobrada por  Bolsonaro. Medo de recessão, crise dos combustíveis, CVC, Eneva e o que  mais move.
Oceaneering está com vagas de emprego para Macaé e Rio de Janeiro para inspetor de equipamentos, assistente e coordenador de projetos|CPG Click Petroleo e Gas|09/08/2020|petrobras, reunião, presidente · Conselho da Petrobras fará reunião na  segunda- feira, 27, para considerar nome de novo ... diesel, petrobras,  importação...
"Irmão mais novo do ex-ministro, Arthur Weintraub vira ""guru"" da cloroquina"|Exame|09/08/2020|Nova diretoria da Petrobras pode mudar política de preços, diz Bolsonaro.  Siga-nos: Facebook da Exame · Instagram da Exame · LinkedIn da Exame.
Bolsonaro é condenado a pagar honorários de processo contra Jean Wyllys|Exame|09/08/2020|Operação abafa no Planalto: governo mapeia nomes na CPI e faz pente-fino.  Como bolsonaristas lideraram a disputa pela Petrobras nas redes sociais.
Braskem dispara 9,3% após Odebrecht anunciar venda de sua participação na petroquímica|Money Times|10/08/2020|A Petrobras (PETR3; PETR4) é também acionista e possui 47% do votante e  36,1% do total. O restante tem negociação no mercado acionário.
